Date,RELIANCE,Rel_Return,TCS,TCS_Return,HDFCBANK,HDFC_Return,BHARTIARTL,ARTL_Return ,INFY,INFY_Return,ITC,ITC_Return,SUNPHARMA,Sun_Return,ONGC,ONGC_Return,TATAMOTORS,TATA_return,DMART,DMART_Return,,Returns ,Returns_Sorted,,,,
27-11-2017,869.8504028,0.000262846,1342.925049,-0.000818419,928.7750244,0.003321824,448.8261108,0.002415467,499.375,-0.010697824,259.25,-0.005752637,551.5499878,0.003730642,184.0500031,0.016850846,421.3999939,-0.009635737,1129.849976,-0.01743634,,-0.001775933,-0.011013644,,,,
28-11-2017,862.5357666,-0.008409074,1342.650024,-0.000204795,932.6749878,0.00419904,443.4185791,-0.012048166,492.3500061,-0.014067572,257,-0.008678881,543.1500244,-0.015229741,181.25,-0.015213274,415.9500122,-0.012933037,1128.25,-0.001416096,,-0.00840016,-0.01097295,,,,
29-11-2017,864.9587402,0.002809128,1329.074951,-0.010110656,936.6500244,0.004261974,446.7982788,0.007621917,491.3500061,-0.002031075,258.0499878,0.004085556,547.0999756,0.007272302,182.4499969,0.006620673,413.9500122,-0.00480827,1125.550049,-0.002393043,,0.00133285,-0.010948973,,,,
30-11-2017,842.6033325,-0.025845635,1318.5,-0.007956625,926.8499756,-0.010462871,447.4291687,0.001412024,488.0499878,-0.006716227,256.0499878,-0.007750436,539.9500122,-0.013068842,180.6499939,-0.009865733,404.1499939,-0.0236744,1118.099976,-0.006619051,,-0.01105478,-0.010946771,,,,
01-12-2017,832.1342163,-0.012424727,1314.974976,-0.002673511,924.0999756,-0.002967039,436.3437195,-0.024775875,479.3999939,-0.017723582,255.1999969,-0.003319629,525.9500122,-0.025928326,179.6499939,-0.005535566,398.8999939,-0.012990227,1114.400024,-0.003309142,,-0.011164762,-0.010897491,,,,
04-12-2017,824.3623657,-0.00933966,1316.175049,0.00091262,917.0499878,-0.007629031,436.4788818,0.000309761,492.6749878,0.027690851,255.1000061,-0.000391813,520.75,-0.009886894,181.6000061,0.010854507,403.6499939,0.011907746,1150.699951,0.032573516,,0.00570016,-0.010889952,,,,
05-12-2017,835.4257813,0.013420573,1317.775024,0.001215625,910.2249756,-0.007442356,442.2018738,0.013111727,492.1749878,-0.001014868,253.8500061,-0.004900039,523.1500244,0.004608784,178.3999939,-0.017621212,402.25,-0.003468336,1133.349976,-0.015077758,,-0.001716786,-0.010861526,,,,
06-12-2017,847.2664185,0.014173177,1316.650024,-0.000853712,901.6500244,-0.009420694,435.7128296,-0.014674393,495.1499939,0.006044611,251.6000061,-0.008863502,511.3500061,-0.022555706,175.8500061,-0.014293654,397.0499878,-0.012927314,1123.949951,-0.008294018,,-0.007166521,-0.010833548,,,,
07-12-2017,851.7466431,0.005287858,1308.625,-0.006095032,904.8250122,0.003521308,463.8771057,0.064639538,499.8999939,0.009593053,253.3500061,0.006955485,510.3500061,-0.001955608,177.0500031,0.00682398,402,0.012466975,1142.400024,0.016415387,,0.011765294,-0.010810268,,,,
08-12-2017,842.1004028,-0.011325246,1300.75,-0.006017767,920.2000122,0.016992236,473.2952576,0.020303119,500.9249878,0.002050398,262.2000122,0.034931936,521.8499756,0.022533495,180.25,0.018073973,411.1499939,0.022761179,1132.550049,-0.008622177,,0.011168115,-0.010765801,,,,
11-12-2017,837.6658936,-0.00526601,1330.550049,0.022909897,923.2000122,0.003260161,480.0997314,0.014376805,502.6499939,0.003443642,266.25,0.015446177,529.5999756,0.014851012,178.8999939,-0.007489632,410.1499939,-0.002432202,1127.400024,-0.004547282,,0.005455257,-0.010740522,,,,
12-12-2017,837.1630249,-0.000600321,1306.074951,-0.018394722,909.9500122,-0.014352253,472.1236267,-0.016613433,505.25,0.005172597,261.5499878,-0.017652628,520.8499756,-0.016521904,183.3000031,0.024594798,406.8500061,-0.008045807,1115.75,-0.010333532,,-0.00727472,-0.010614478,,,,
13-12-2017,836.2944336,-0.001037541,1314.199951,0.006220929,910.6749878,0.00079672,466.2654419,-0.012408159,501.875,-0.006679861,259,-0.009749524,516.8499756,-0.007679755,183.8999939,0.003273272,401.9500122,-0.012043736,1108,-0.006946,,-0.004625365,-0.010611799,,,,
14-12-2017,842.5576172,0.007489209,1278.900024,-0.026860393,919.0250244,0.009169063,468.9241638,0.005702164,506.5499878,0.009315044,264.25,0.02027027,514.4000244,-0.004740159,184.3500061,0.002447048,402.3999939,0.001119497,1104.199951,-0.003429647,,0.00204821,-0.010558193,,,,
15-12-2017,840.9575195,-0.001899096,1272.800049,-0.004769704,936.7249756,0.019259488,466.8062134,-0.004516616,511.4500122,0.009673328,264.6000061,0.001324526,518.3499756,0.007678754,183,-0.00732306,405.1000061,0.006709772,1121.800049,0.015939231,,0.004207662,-0.01051096,,,,
18-12-2017,842.1004028,0.001359026,1290.25,0.013709892,939.4749756,0.00293576,474.2866211,0.016024653,508.2999878,-0.006159007,263.2000122,-0.005290982,529.7999878,0.022089346,183.0500031,0.000273241,405.7999878,0.001727923,1135.25,0.011989615,,0.005865947,-0.010508087,,,,
19-12-2017,846.6264038,0.005374657,1287.650024,-0.002015095,942.25,0.002953803,483.6146545,0.019667503,501.9750061,-0.012443403,264.25,0.003989315,527.5,-0.004341238,185.1999969,0.011745391,420.1000061,0.03523908,1146,0.00946928,,0.006963929,-0.010479592,,,,
20-12-2017,839.4945679,-0.008423829,1294.474976,0.005300316,934.0750122,-0.008676028,476.6749573,-0.014349642,507.9249878,0.011853143,263.2999878,-0.003595127,527.25,-0.000473934,188,0.015118807,422.6000061,0.005950964,1143,-0.002617801,,8.68701E-06,-0.010432976,,,,
21-12-2017,834.7400513,-0.005663547,1297.849976,0.002607235,934.1500244,8.03064E-05,472.348938,-0.009075407,511.0249939,0.006103275,263.0499878,-0.000949487,528.2000122,0.001801825,188,0,420.7999878,-0.00425939,1155.599976,0.011023601,,0.000166841,-0.010425733,,,,
22-12-2017,841.5518188,0.008160346,1323.375,0.019667161,938.3250122,0.00446929,476.3595276,0.008490735,519.6749878,0.016926753,263.1000061,0.000190148,530.9500122,0.005206361,193.3999939,0.028723372,422,0.00285174,1151.099976,-0.003894081,,0.009079182,-0.010394029,,,,
26-12-2017,850.1465454,0.01021295,1324.724976,0.001020101,934.1749878,-0.004422801,489.3376465,0.027244378,517.7999878,-0.003608024,264.1499939,0.003990832,541.2999878,0.019493315,193.6999969,0.001551205,424.2000122,0.005213299,1150.150024,-0.000825256,,0.005987,-0.010352895,,,,
27-12-2017,844.6148682,-0.006506734,1309.949951,-0.011153277,928.375,-0.006208674,481.8572083,-0.015286864,517.125,-0.001303569,262.1499939,-0.007571456,576.2999878,0.064659155,192.6000061,-0.005678837,422.4500122,-0.004125412,1146.349976,-0.003303959,,0.000352037,-0.010346905,,,,
28-12-2017,845.0263062,0.000487131,1313.474976,0.002690962,939.0250244,0.011471684,478.8830566,-0.006172268,516.625,-0.000966884,261.8500061,-0.001144336,568.4000244,-0.013708075,193,0.002076811,418.6000061,-0.009113519,1148.349976,0.001744668,,-0.001263383,-0.010303744,,,,
29-12-2017,842.1461182,-0.0034084,1350.599976,0.028264718,936.2000122,-0.003008453,477.3509216,-0.003199393,521.0250244,0.008516863,263.25,0.005346549,571.1500244,0.004838142,195.1999969,0.011398948,431.8500061,0.031653129,1181.349976,0.028736884,,0.010913899,-0.01026581,,,,
01-01-2018,831.814209,-0.012268547,1322.800049,-0.020583391,927.25,-0.009559936,475.7737122,-0.003304088,516.7750244,-0.008156998,262.2999878,-0.003608783,574.0499878,0.005077411,192.3500061,-0.014600363,424.4500122,-0.017135565,1170.5,-0.009184388,,-0.009332465,-0.010243613,,,,
02-01-2018,833.0942383,0.00153884,1315.599976,-0.005443055,936.1749878,0.009625223,465.5444336,-0.021500302,514.8499756,-0.00372512,260.75,-0.005909218,572.1500244,-0.003309753,196.8500061,0.023394852,439.2999878,0.034986395,1160,-0.008970525,,0.002068734,-0.010225524,,,,
03-01-2018,836.4315796,0.004005959,1319.324951,0.002831389,926.3250122,-0.010521511,467.0315247,0.003194305,510.6499939,-0.008157681,261.1499939,0.001534013,569.0499878,-0.005418223,193.4499969,-0.017272081,433.8999939,-0.01229227,1184.550049,0.021163835,,-0.002093226,-0.010197869,,,,
04-01-2018,841.4603882,0.006012218,1328.550049,0.006992286,929.9500122,0.003913313,471.3575439,0.009262799,507.7000122,-0.005776915,261.5499878,0.001531663,581.2000122,0.021351418,199.5,0.031274248,429.9500122,-0.009103438,1203.099976,0.015659893,,0.008111749,-0.010182573,,,,
05-01-2018,844.1576538,0.003205458,1344.599976,0.012080785,931.7999878,0.001989328,486.6789246,0.032504796,506,-0.003348458,262.8999939,0.005161561,578.75,-0.004215437,198.4499969,-0.005263173,431.6000061,0.003837641,1243.400024,0.03349684,,0.007944934,-0.010180682,,,,
08-01-2018,849.0036621,0.005740644,1357.199951,0.009370798,930.2999878,-0.001609788,465.3641968,-0.043796283,518.0250244,0.02376487,265.6000061,0.010270111,591.5999756,0.022202982,197.3999939,-0.00529102,433.5499878,0.00451803,1226.800049,-0.01335047,,0.001181987,-0.010019845,,,,
09-01-2018,860.3413696,0.013354133,1354.5,-0.001989354,931.8499756,0.001666116,459.460968,-0.01268518,520.6749878,0.005115512,270.5499878,0.018636979,586.5,-0.008620649,197,-0.002026312,437.5499878,0.009226156,1234.099976,0.00595038,,0.002862778,-0.010010719,,,,
10-01-2018,861.62146,0.001487887,1403.300049,0.036028091,932.0999756,0.000268284,456.3966675,-0.006669338,526.125,0.010467206,269.3999939,-0.004250578,585.0999756,-0.002387083,197.8999939,0.004568497,433.2999878,-0.009713176,1249.300049,0.012316727,,0.004211652,-0.010005491,,,,
11-01-2018,857.4155273,-0.004881416,1395.25,-0.005736513,936.2750244,0.004479186,463.9221802,0.016488974,537.9000244,0.022380659,269.7999878,0.001484758,587.9500122,0.004871025,197.8999939,0,434.75,0.00334644,1245.5,-0.003041742,,0.003939137,-0.009948988,,,,
12-01-2018,867.7017212,0.011996743,1388.175049,-0.005070741,932.6500244,-0.003871726,459.2356262,-0.010102026,539.2249756,0.002463192,267.5499878,-0.008339511,583.4500122,-0.007653712,200.75,0.014401244,437.1000061,0.005405419,1234.599976,-0.008751525,,-0.000952264,-0.009824645,,,,
15-01-2018,867.8388672,0.000158057,1373.050049,-0.0108956,948.875,0.017396639,454.6842957,-0.009910665,540.5750122,0.002503661,267.6000061,0.000186949,576.4500122,-0.0119976,196.6000061,-0.020672448,432.3500061,-0.010867078,1228.849976,-0.004657379,,-0.004875546,-0.009810479,,,,
16-01-2018,843.8833618,-0.027603633,1425.425049,0.038145004,950.0750122,0.001264668,448.150177,-0.014370672,561.4249878,0.038569995,261.7000122,-0.022047809,577.7000122,0.002168445,197.1999969,0.003051835,421.8999939,-0.02417026,1187,-0.034056213,,-0.003904864,-0.009805655,,,,
17-01-2018,845.3005981,0.001679422,1444.474976,0.013364383,945.25,-0.005078559,450.5385132,0.005329321,576.0499878,0.026049785,266.0499878,0.016621992,583.75,0.010472542,195.6999969,-0.007606491,422.9500122,0.002488785,1167.349976,-0.016554359,,0.004676682,-0.009785503,,,,
18-01-2018,840.9118042,-0.005191992,1459.099976,0.010124786,967.1500244,0.0231685,446.122345,-0.009801977,576.3499756,0.000520767,273.3999939,0.02762641,576.7000122,-0.012077067,194.1000061,-0.008175732,418.9500122,-0.009457382,1135.449951,-0.027326873,,-0.001059056,-0.009779504,,,,
19-01-2018,851.5180664,0.012612812,1479.650024,0.014084058,976.0999756,0.009253943,448.7359924,0.005858589,571.7249756,-0.008024638,274.5499878,0.004206269,572.0999756,-0.007976481,193.6999969,-0.002060841,418.0499878,-0.002148286,1144.349976,0.007838324,,0.003364375,-0.009747063,,,,
22-01-2018,888.274231,0.043165455,1558.199951,0.053086828,981.6749878,0.005711518,442.2469482,-0.014460717,575,0.005728321,273.6499939,-0.003278069,576.1500244,0.007079268,200.6999969,0.036138359,421.8999939,0.00920944,1176.300049,0.027919844,,0.017030025,-0.009709827,,,,
23-01-2018,899.0176392,0.012094698,1551,-0.004620685,975.6500244,-0.006137432,443.5086975,0.002853042,588.5499878,0.023565196,276.6000061,0.010780239,579.3499756,0.005554024,207.3500061,0.033134077,418,-0.009243882,1169.199951,-0.006035958,,0.006194332,-0.009668387,,,,
24-01-2018,883.5654297,-0.017187882,1587.300049,0.023404287,978.8250122,0.003254228,414.1277161,-0.066246686,592.9000244,0.007391108,281.4500122,0.017534367,586.5499878,0.012427742,210.8500061,0.016879672,403.6000061,-0.034449746,1142.150024,-0.023135416,,-0.006012833,-0.009664909,,,,
25-01-2018,883.1539917,-0.000465657,1560.525024,-0.016868282,987.4749756,0.008837089,407.999176,-0.014798672,587.7000122,-0.008770471,281.25,-0.000710649,579.8499756,-0.011422747,208.5,-0.011145393,400.2999878,-0.008176458,1159.300049,0.015015562,,-0.004850568,-0.009657385,,,,
29-01-2018,881.8739014,-0.001449453,1599.425049,0.024927524,999.8250122,0.012506683,397.0939636,-0.026728516,591.4500122,0.006380806,275.6499939,-0.019911133,587.9500122,0.013969194,205.1499939,-0.016067176,399.25,-0.002623002,1181.900024,0.0194945,,0.001049943,-0.009634449,,,,
30-01-2018,868.9818115,-0.014618972,1576.425049,-0.014380167,997.75,-0.002075375,397.0939636,0,585.3250122,-0.010355905,275.2000122,-0.001632439,591.9500122,0.006803299,204.8000031,-0.001706024,395.8500061,-0.008515952,1184.599976,0.002284417,,-0.004419712,-0.00959505,,,,
31-01-2018,878.9480591,0.011468879,1556.175049,-0.01284552,1002.849976,0.005111477,396.4179993,-0.001702278,575.125,-0.017426237,271.3999939,-0.013808205,579.9000244,-0.020356428,203.4499969,-0.006591827,399.5,0.009220649,1179.650024,-0.004178585,,-0.005110808,-0.009507026,,,,
01-02-2018,862.9929199,-0.018152539,1569.300049,0.008434141,995.5750122,-0.007254289,395.1111755,-0.00329658,572.2999878,-0.004911997,275.2999878,0.014369912,554.2999878,-0.044145604,194.8999939,-0.042025083,393.6499939,-0.014643319,1174.300049,-0.004535222,,-0.011616058,-0.00947239,,,,
02-02-2018,826.87677,-0.04184988,1576.824951,0.004795069,974,-0.021670906,380.6459961,-0.036610403,571.625,-0.00117943,275.3500061,0.000181687,551.2000122,-0.005592595,192.6999969,-0.011287825,383.75,-0.025149229,1135.099976,-0.03338165,,-0.017174516,-0.009406772,,,,
05-02-2018,824.8652344,-0.002432691,1551.599976,-0.015997321,956.9249878,-0.017530813,396.7334595,0.042263582,569.0999756,-0.004417274,279.25,0.014163769,557.4500122,0.011338897,188.75,-0.020498168,395.7999878,0.03140062,1117.300049,-0.015681374,,0.002260923,-0.009332465,,,,
06-02-2018,815.6762085,-0.011140033,1498.625,-0.034142161,948.4000244,-0.008908706,395.7871399,-0.002385278,553.875,-0.026752726,273.5,-0.020590868,551.7999878,-0.010135482,185.4499969,-0.01748346,375.4500122,-0.051414796,1105.699951,-0.010382259,,-0.019333577,-0.009331344,,,,
07-02-2018,817.7791748,0.002578188,1477.525024,-0.014079557,936.4000244,-0.012652889,387.7659302,-0.020266474,554.5250244,0.001173594,275.1499939,0.006032884,549.5,-0.004168155,190,0.024534932,377.7999878,0.00625909,1122.650024,0.015329722,,0.000474134,-0.009325225,,,,
08-02-2018,827.0596313,0.011348365,1487.099976,0.006480399,940.4749756,0.004351721,387.3603821,-0.001045858,567.125,0.022722105,274.1000061,-0.003816056,584.0999756,0.062966289,188.6999969,-0.006842122,374.8500061,-0.007808316,1165.550049,0.038213178,,0.01265697,-0.009302929,,,,
09-02-2018,820.9336548,-0.007406934,1485.849976,-0.000840562,924.75,-0.016720249,380.781189,-0.016984682,554.5750122,-0.022129139,271.3500061,-0.010032835,582.7000122,-0.002396787,187.3500061,-0.007154164,368.75,-0.016273192,1177.800049,0.010510059,,-0.008942849,-0.009263609,,,,
12-02-2018,837.0715942,0.019658031,1483.650024,-0.001480602,938.3250122,0.014679656,382.4935913,0.004497077,551.4000244,-0.005725083,269.8500061,-0.005527916,589.1500244,0.011069182,191,0.019482219,371.7999878,0.008271153,1187.199951,0.007980898,,0.007290462,-0.009261907,,,,
14-02-2018,853.666748,0.01982525,1455.900024,-0.018703872,941.5750122,0.003463619,391.8666687,0.024505188,548.875,-0.004579297,266.5,-0.012414327,574.7999878,-0.024357186,185.75,-0.027486911,376.8500061,0.013582621,1201.400024,0.011960978,,-0.001420394,-0.009252523,,,,
15-02-2018,855.4954224,0.002142141,1462.925049,0.004825211,940.9500122,-0.000663781,386.5942993,-0.013454498,557.2249756,0.015212891,268.1000061,0.006003775,575.75,0.00165277,188.3000031,0.013728146,375.7999878,-0.002786303,1183.949951,-0.014524782,,0.001213557,-0.009161138,,,,
16-02-2018,842.3747559,-0.015336922,1466.525024,0.002460806,939.2999878,-0.001753573,378.2576599,-0.02156431,564.0250244,0.012203417,266.4500122,-0.006154397,575.25,-0.000868432,186.8999939,-0.007434993,370.75,-0.013437967,1173.5,-0.008826345,,-0.006071272,-0.009143697,,,,
19-02-2018,847.5864258,0.006186878,1461.800049,-0.003221885,939.0999756,-0.000212938,373.4359436,-0.012747174,565.875,0.003279953,264.1000061,-0.008819688,561.4000244,-0.024076446,185.3000031,-0.008560679,368.75,-0.005394471,1168.900024,-0.003919877,,-0.005748633,-0.009105064,,,,
20-02-2018,842.1918335,-0.006364652,1472.375,0.007234198,931.5999756,-0.00798637,376.8156738,0.009050361,568.4749756,0.004594611,263.25,-0.003218501,559.5,-0.003384439,187,0.009174295,369.2999878,0.001491492,1186.800049,0.015313564,,0.002590456,-0.009022328,,,,
21-02-2018,849.7351074,0.008956717,1521.150024,0.033126767,928.7000122,-0.003112885,378.212616,0.00370723,573.7000122,0.009191322,268.2000122,0.018803465,525.75,-0.060321716,190.1499939,0.016844887,364.4500122,-0.013132889,1237.800049,0.042972698,,0.00570356,-0.008985299,,,,
22-02-2018,845.1634521,-0.005380095,1525.099976,0.002596688,926.5999756,-0.002261265,375.0131531,-0.008459429,580.375,0.011634979,267.1000061,-0.004101439,541.4500122,0.029862125,186.1000061,-0.021298911,358.5,-0.016326004,1240.650024,0.002302452,,-0.00114309,-0.008978179,,,,
23-02-2018,854.215332,0.010710212,1537.900024,0.008392924,940.2750244,0.014758309,383.5300293,0.022710873,577.8250122,-0.00439369,269.0499878,0.007300568,569.6500244,0.052082393,189.8000031,0.019881767,360.2000122,0.004742015,1300.25,0.048039314,,0.018422468,-0.008949414,,,,
26-02-2018,858.2841187,0.004763186,1515.849976,-0.014337764,955.7750244,0.016484539,381.3670044,-0.00563978,569.2999878,-0.014753644,266.5499878,-0.009291954,555.9500122,-0.024049876,190.3500061,0.002897803,372.0499878,0.032898321,1291.199951,-0.006960238,,-0.001798941,-0.008942849,,,,
27-02-2018,869.0732422,0.012570573,1521.175049,0.003512929,951.2750244,-0.004708221,387.9912415,0.017369717,575.0999756,0.010187929,266.3999939,-0.000562723,544.7999878,-0.020055804,188.5,-0.009718971,372.5499878,0.001343905,1354.699951,0.04917906,,0.00591184,-0.008930678,,,,
28-02-2018,872.7763062,0.004260934,1517.525024,-0.002399477,942.0999756,-0.009645001,386.2337952,-0.004529603,586.2999878,0.019474896,265.0499878,-0.005067591,535.3499756,-0.017345838,188.3000031,-0.001060992,369.8999939,-0.007113123,1348.150024,-0.004834965,,-0.002826076,-0.00890222,,,,
01-03-2018,867.1531372,-0.006442852,1518.849976,0.000873101,937.1749878,-0.00522767,385.5127869,-0.001866766,580.375,-0.010105727,264,-0.003961471,535.4000244,9.3488E-05,189.6999969,0.007434911,370.75,0.002297935,1314.25,-0.025145587,,-0.004205064,-0.008869866,,,,
05-03-2018,844.9348755,-0.025622074,1552.925049,0.022434785,934.9749756,-0.002347494,379.8348694,-0.014728221,577.9500122,-0.004178312,260.25,-0.014204545,548.5499878,0.024561006,185.5500031,-0.021876615,352.0499878,-0.050438334,1314.300049,3.80818E-05,,-0.008636172,-0.008862317,,,,
06-03-2018,832.8199463,-0.014338299,1521.400024,-0.020300416,923.125,-0.01267411,373.0303955,-0.017914295,575.6749878,-0.003936369,256.5,-0.014409222,531.75,-0.030626175,185.3999939,-0.000808457,346.5,-0.015764772,1327.150024,0.009777048,,-0.012099507,-0.008793821,,,,
07-03-2018,813.5275269,-0.023165175,1513.724976,-0.005044727,916.2999878,-0.007393378,363.3869324,-0.025851682,572.0499878,-0.006296956,259.8999939,0.013255337,524.8499756,-0.012976068,181.5,-0.021035566,347.7999878,0.003751769,1298.800049,-0.021361545,,-0.010611799,-0.008780955,,,,
08-03-2018,833.3685303,0.024388853,1501.974976,-0.007762308,926.4249878,0.011049875,361.67453,-0.004712339,578.3250122,0.010969364,258.8500061,-0.004039969,514.5999756,-0.01952939,180.1499939,-0.00743805,345.1499939,-0.007619304,1293.150024,-0.004350188,,-0.000904346,-0.008775908,,,,
09-03-2018,834.8771973,0.001810324,1517.050049,0.010036834,925.5250244,-0.000971437,362.4406128,0.002118155,581.7000122,0.005835819,259.25,0.001545273,506.7999878,-0.015157381,179.8999939,-0.001387732,341.5,-0.010575095,1306.550049,0.010362313,,0.000361707,-0.008760564,,,,
12-03-2018,850.6036987,0.018836904,1526.074951,0.005948981,933.625,0.008751763,379.9249878,0.048240662,592.875,0.019210912,270.1000061,0.041851518,512.6500244,0.011543087,183.8500061,0.021956711,352.6000061,0.032503678,1315.650024,0.006964888,,0.02158091,-0.008745165,,,,
13-03-2018,852.0209351,0.001666154,1443.400024,-0.05417488,930.125,-0.003748828,384.2059631,0.011267949,591.9000244,-0.001644488,269.4500122,-0.002406493,523.2999878,0.020774335,183.6000061,-0.001359804,353.1499939,0.001559807,1337.900024,0.016911792,,-0.001115446,-0.008717333,,,,
14-03-2018,849.4608154,-0.003004761,1443.449951,3.45899E-05,932.25,0.002284639,380.8713074,-0.008679344,590.4000244,-0.002534212,268.0499878,-0.005195859,520.0999756,-0.006115063,180.6000061,-0.016339869,354.0499878,0.002548475,1345.199951,0.005456257,,-0.003154515,-0.008687294,,,,
15-03-2018,833.6885986,-0.018567327,1434.849976,-0.005957931,940.4000244,0.008742316,378.9336243,-0.005087501,591.25,0.001439661,265.5499878,-0.009326619,516.4500122,-0.007017811,180.3000031,-0.001661146,353.1000061,-0.002683185,1359.800049,0.010853478,,-0.002926607,-0.008636172,,,,
16-03-2018,822.9451904,-0.012886596,1412.849976,-0.015332613,926.5,-0.01478097,375.5989685,-0.008800105,585.9500122,-0.008964039,260.5,-0.019017089,503.0499878,-0.025946411,177.1499939,-0.017470933,339.75,-0.037808003,1365.800049,0.004412413,,-0.015659435,-0.008610331,,,,
19-03-2018,818.7849731,-0.005055279,1415.5,0.001875658,923.625,-0.003103076,360.1874695,-0.041031793,573.375,-0.021460896,259.1499939,-0.005182365,497.6499939,-0.010734508,176.8500061,-0.001693411,335.7000122,-0.011920494,1342.550049,-0.01702299,,-0.011532915,-0.008608193,,,,
20-03-2018,813.5732422,-0.006365201,1432.425049,0.01195694,919.75,-0.004195426,360.8634033,0.001876617,582.2750244,0.01552217,259.2000122,0.000193009,508.75,0.022304845,174.1000061,-0.015549901,338.7999878,0.009234362,1346.5,0.002942126,,0.003791954,-0.008534153,,,,
21-03-2018,820.0650024,0.007979319,1428.375,-0.002827407,929.4500122,0.010546357,376.9057922,0.044455572,583.75,0.002533125,259.0499878,-0.000578798,504.5,-0.008353808,175.5500031,0.008328529,333.8500061,-0.014610336,1339.599976,-0.005124414,,0.004234814,-0.008529501,,,,
22-03-2018,830.3512573,0.012543219,1415.675049,-0.008891188,933.875,0.004760867,374.5625305,-0.006217102,580.6500244,-0.005310451,258.2999878,-0.002895194,508.3999939,0.007730414,178.8999939,0.01908283,338.2000122,0.013029822,1320.449951,-0.014295331,,0.001953789,-0.008486166,,,,
23-03-2018,817.3220215,-0.015691234,1409.074951,-0.004662156,920.7750244,-0.014027547,371.9488831,-0.006977867,583.7999878,0.005424892,256,-0.008904328,502.3999939,-0.011801731,177.3999939,-0.008384573,330.8500061,-0.02173272,1281.099976,-0.029800429,,-0.011655769,-0.008444998,,,,
26-03-2018,823.9052124,0.008054586,1408.5,-0.000408034,946.7249756,0.028182727,379.8799438,0.021322986,577.625,-0.010577232,258.1000061,0.008203149,503.2000122,0.001592393,178.8999939,0.008455468,332.3500061,0.004533777,1341.449951,0.047107935,,0.011646776,-0.00840016,,,,
27-03-2018,822.7165527,-0.001442714,1423.849976,0.010898102,946.2999878,-0.000448903,372.3995056,-0.019691585,577,-0.001082017,258.8999939,0.003099526,505.1000061,0.003775822,179.6000061,0.003912869,331.1499939,-0.003610688,1355.199951,0.010250103,,0.000566051,-0.008373794,,,,
28-03-2018,807.0814819,-0.019004201,1424.574951,0.000509165,943.0499878,-0.003434429,359.3312683,-0.035091983,565.9000244,-0.019237393,255.5,-0.01313246,495.1000061,-0.01979806,177.8000031,-0.010022288,326.8500061,-0.012985015,1324.800049,-0.022432042,,-0.015462871,-0.008372977,,,,
02-04-2018,816.4533691,0.011612071,1454.824951,0.021234404,965.5999756,0.023911763,356.086731,-0.009029376,568.5750122,0.004726962,258.25,0.010763209,507.8500061,0.025752373,179.9499969,0.012092203,339.1499939,0.037631903,1357.300049,0.024532004,,0.016322752,-0.008371314,,,,
03-04-2018,822.4879761,0.007391245,1455.625,0.000549928,957.9500122,-0.007922498,362.4856873,0.017970218,570.2249756,0.002901927,258.5,0.000968054,510,0.004233521,177.5,-0.013614876,343.1000061,0.0116468,1364.300049,0.005157297,,0.002928162,-0.008335856,,,,
04-04-2018,818.2363281,-0.005169252,1455.449951,-0.000120257,941.625,-0.017041612,356.041687,-0.017777254,562.0999756,-0.014248762,258.6000061,0.000386871,502.25,-0.015196078,175.3999939,-0.01183102,355.6000061,0.036432526,1359.150024,-0.003774848,,-0.004833969,-0.00826296,,,,
05-04-2018,830.3969727,0.01486202,1478.974976,0.016163404,954.4500122,0.013620085,355.005249,-0.002911002,573.7750244,0.020770413,259.6499939,0.004060278,507.5499878,0.010552489,177.4499969,0.011687589,362.2000122,0.018560197,1401.300049,0.031012047,,0.013837752,-0.008262131,,,,
06-04-2018,832.9570923,0.003083007,1475.150024,-0.002586218,961.7000122,0.007595998,346.9389954,-0.022721505,563.5,-0.017907758,260.8500061,0.004621653,512.5999756,0.009949735,176.9499969,-0.002817695,364.1000061,0.005245704,1419.849976,0.013237655,,-0.000229943,-0.008253085,,,,
09-04-2018,837.5287476,0.005488464,1461.949951,-0.008948292,969.5250244,0.008136646,342.7481384,-0.012079521,555.625,-0.013975155,265.7999878,0.018976353,510.8500061,-0.003413909,178.3999939,0.008194388,358.2999878,-0.01592974,1440.5,0.014543807,,9.93041E-05,-0.008247545,,,,
10-04-2018,838.4888306,0.001146328,1468.800049,0.00468559,960.4249878,-0.009386077,347.4797363,0.013804883,556.7000122,0.00193478,266.7000122,0.003386096,508.25,-0.005089569,180.1999969,0.010089703,353.25,-0.014094301,1488.849976,0.033564718,,0.004004215,-0.008242898,,,,
11-04-2018,851.1066284,0.01504826,1507.074951,0.02605862,959.4249878,-0.001041206,347.254425,-0.000648416,562.125,0.009744903,265.1499939,-0.005811842,521.4500122,0.025971495,182.1499939,0.010821293,355.7999878,0.007218649,1473,-0.010645785,,0.007671597,-0.008218759,,,,
12-04-2018,849.1408081,-0.002309723,1569.625,0.041504272,964.4000244,0.005185436,342.65802,-0.013236419,581.2999878,0.034111608,261.9500122,-0.012068572,515.9000244,-0.010643375,181.75,-0.002195959,358.3999939,0.007307494,1471.25,-0.001188052,,0.004646671,-0.008182823,,,,
13-04-2018,858.4212646,0.010929232,1576.650024,0.004475607,962.5,-0.001970162,340.5851135,-0.006049491,585.7249756,0.007612228,260.75,-0.004581073,513,-0.005621291,182.5,0.004126547,357.0499878,-0.003766758,1469.099976,-0.001461359,,0.000369348,-0.008150216,,,,
